userID,tag,weight
03816ae68ec3cc1ec5c9d90257c099db,0,1.0933193889133874
061a7c6aab67b9bd81eb8a3999804da1,0,1.093319388913393
091a8390eabe3d710e6eddd9d0bf3b8f,0,1.0933193889133916
09c982992cdeda9c8075510325b3070e,0,1.0933193889133936
09eecf909e9c7d1999edea24cfc4b025,0,1.0933193889133928
0ad9b2d565c3eb225b402257157991c9,0,1.093319388913391
0e64fbf417436d53dbf6e64d0bceda9a,0,1.093319388913393
11b81f77eea8ff4274d7fbae31749b67,0,1.0933193889133916
12e09ce5cc6d231e4e70539648952344,1,0.6341879954595014
19f3a1818c963848b63d8b1e6cbe5f9c,0,1.0933193889133934
1b81c66c29378e74cbcb295b8888d125,0,1.0933193889133916
1c51fac16695da4b57a05c83707386fd,0,1.093319388913391
1dba92ef047b82b45a62f42b5fbc4d14,0,1.0933193889133934
1dc39a100503f7cf633ef7a38756bac2,0,1.0933193889133905
1e694487537ce5d257eea697bbf975c6,0,1.093319388913391
1eb06fe242bbebd1e71e7f2da9c82635,0,1.0933193889133928
2212a3aca128dc22991b0442c151a434,1,0.6341879954595049
255dd43aac0bd8c6dd8baaebc4c33172,0,1.093319388913392
26530a9cc63f4fcafe43cc038fab5968,0,1.0933193889133925
270ffa8acf42ec59fa03e291f1feb702,0,1.093319388913392
2a28c4b7bf1b452e087bf1cf42f89272,0,1.0933193889133916
2bff8d06be28039d1cad827423672ec4,0,1.0933193889133916
2cff970a668bb653698d60002b0e0802,1,0.6341879954595049
31ce5da48652e8ca9fe8bb0587abdaa4,0,1.093319388913392
32a9590ee249ea820469c9cdc21949b3,0,1.0933193889133916
33da643b5816a95f94a642d0f1125dd7,0,1.093319388913393
371f07929b6bbf6291a75f65765883d4,1,0.634187995459504
3b9cbc310eaae853c97b0c8c5904e641,0,1.0933193889133923
40673bad35b45e9d2fadc7531f8e28c4,0,1.0933193889133923
46418daa81044fd6ef5460bc6083c2a6,1,0.6341879954595013
4d7efd55b2ae54b20d9ae147f0b7e7ad,1,0.6341879954595042
4e466cd1e6f7d27ccedd20b1c89042f6,0,1.0933193889133928
4eb0fb0671ee269512b8dc79709be38b,0,1.0933193889133916
4f971735be13e1f181fed5c4447aff80,0,1.0933193889133914
502db3d768ae5313a274afa638f19c98,1,0.6341879954595027
53df3f99b49aa9012dc8e48e68d8c308,0,1.093319388913393
58c99a5b8192e2e191904abf0724aacc,0,1.0933193889133923
5d9a64392c2fe944b087b193cc53155e,0,1.093319388913392
61d2ccc383ccd10782731670ea744765,0,1.0933193889133916
62b1d472c79e9caf2f09b691ef7c8856,0,1.093319388913393
6447dde56baf90fa697088146166ef41,0,1.0933193889133928
646a4e19574e52e8096d9a4601f44939,1,0.6341879954595033
65d8dbf3f217db564b86e1ef787f8c1a,0,1.0933193889133923
65e641f82f3e971bf657240a918aae3d,0,1.093319388913392
68f01aa822b8b9afaf0e3fad10071604,0,1.093319388913393
6904551f1810811752bd4437ee6790b0,1,0.6341879954595052
69414c80174ee9659674beb0fe77928d,0,1.093319388913392
698b2d2240eabf14c7fa8add510549f5,0,1.0933193889133919
69a611c85a4fbe2a3f6492400c8d1bc2,0,1.093319388913393
6b68d03240abe8e6b5eb9f0ee85d4ace,0,1.0933193889133916
